2014-01-01,我想 还是要禁鞭炮 空气污染不说 大清早扰人清梦 新年第一天就休息不好 这整整的一年可如何奋斗,1
2014-01-01,无处可“逃”的长三角区域空气污染，华中地区湖北岳阳，常德，张家界风景区空气优秀，为距离上海空气最佳的地区,1
2014-01-01,元旦加春节，社区附近已经能零零星星地看到有人在放烟火和听到鞭炮的声音。空气污染如此严重，我们还要增加它的严重度吗？春节期间能不能不放烟火和鞭炮啊？！,1
2014-01-01,"原定上周四的800米测试因为每次上体育课的那天都是空气污染,拖了一周,明天是本学期最后一节体育课了,不知道能不能考哇?",1
2014-01-01,海南文昌也空气污染了[抓狂],1
2014-01-01,最近群众对空气污染很关注，竟然开始看科学类分析的文章了，于是我现在每次上街，马路上都刚洒过水，一天要洒好几遍呢吧……,1
2014-01-01,今年起国四汽油全面置换，汽油每升约涨0.21元。空气污染了，占PM2.5的25%左右，“几桶油”没有罚款或者其他处罚，老百姓用健康买单了; “几桶油”跟上脚步提高标准，提价了，还是老百姓买单！tp://m.hexun.com/content.php?id=161074974,1
2014-01-01,我认为上海的空气污染各项指标应该取平均值，而不能取最高值。因此，我向有关部门提出建议。[抓狂]@上海天气,1
2014-01-01,空气污染已经很严重了，一券商朋友说他们公司3个怀孕同事胎死腹中，都认为是环境问题。2014希望有改观。,1
2014-01-01,好2的空气污染指数,-1
2014-01-02,看到了客观的空气污染指数了，有进步了，好样的！,1
2014-01-02,谈中国食品安全，就有人引证当年美国食品安全也不好的故事，谈中国雾霾，就有人引证当年伦敦是雾都。是啊，这些错误别人都犯过，我们号称不走先污染后治理的老路，但是还是走了。有各种出了问题解决好的先例，我们也不学习，就是说，我们准备搞个国家灭亡于食品安全和空气污染的先例给全世界学习么？,1
2014-01-02,燃气助动车也安全，整车其实就是轻骑的标准，而且燃气车那么多年来发生自燃什么的比例还是很低的吧？你现在取消了燃气车，下面老百姓还是要找替代品，电动车和燃油车就是首选了，那么，要么你面临严重的空气污染，要么就是面临严重的重金属铅污染。真不知道取消燃气这个政策是TM谁制定的！,1
2014-01-02,从13年12月份去北京，到现在我还在咳嗽着，开始吃药了，哎！扛不住了，多喝水也不行，不过比前阵好多了，空气污染太严重，希望赶紧好起来，好迎来新年哇！哈哈！,1
2014-01-02,东南风吹了一个早晨 就良好了 那些砖家还有什么借口说是不是北方用煤造成的空气污染,1
2014-01-02,空气污染是有多严重啊，出去才半天，嗓音立刻沙哑。[呵呵],1
2014-01-02,城市的空气污染 显然主要是因为汽车尾气造成的 这都不用多想 但是今天看到中科院的研究报告 居然说不到4个点 中科院俨然已经是作假和谎言的大本营了 该解散了,1
2014-01-02,作为国家强制性标准的《乘用车内环境质量标准》，已列入环保部2014年的标准制定计划，将于2015年实施。届时，深受车内空气污染之痛的消费者，将拥 有强有力的法律武器。车内空气质量不达标的汽车将被强制召回。- 毫无疑问 该法规将推动汽车检测业务的蓬勃发展,0
2014-01-02,这空气污染 白天戴口罩也就算了 但是晚上也要戴着睡觉吗 ,1
2014-01-02,昨天带小妞去泰唔士小镇玩，大概是空气污染太重了，回来嗓子就疼得厉害，咳出来的都是浓痰。今早起床嗓子就哑了[泪]今天妞去上幼儿园了，起床又哭哭叽叽说不想去。哄了一会才好。早上吃饭倒是还不错，我怕她到班上又哭让外公外婆送她去了。外婆回来说她表现很好一点没哭，看来她就只作我一个嘛,0
2014-01-03,上海5到16度，连续两天空气污染。,1
2014-01-03,现在空气污染指标150以上成常态了以刚,1
2014-01-03,公司里的法国小姑娘准备回去过年，家人托她在中国买口罩带回去，家人告诉她因为巴黎最近空气污染问题很严重， 最近几周当地PM2.5 快突破30了！ 你没看错，是30！ @蚂蚁小井-YY,1
2014-01-03,咳了快一个月，总算有点好转的迹象了。各位打球或者运动也要注意空气质量预报，空气污染就不要出去用自己的身体开启“高效”模式净化空气了。自强不“吸”才是我辈生存的根本啊！,1
2014-01-03,这是应对空气污染常态化的节奏嘛[可怜][感冒],1
2014-01-03,新年要到了，还是少放烟花吧，空气污染已经眼睛都能看到了。。不要图了喜庆牺牲生命,1
2014-01-03,北京空气污染指数38，上海222。,1
2014-01-03,已经观察了一段时间。发现：无论早上空气污染程度有多差，每天午后开始空气都会转好，但是晚上七点以后污染指数开始飙升。很想知道，固定时间开始排放的污染源在哪里？@宣克炅 希望不是分时段排放的结果，因为这不仅仅是“治标不治本”……,1
2014-01-03,雾霾就是这样改变着生活。这暖冬的温度本来可以在户外跑步的，但空气质量指数坚决说不。江苏农民最近没烧秸秆了，本来以为是短时光顾的雾霾却成了常客。也就是说，上海的空气污染已经过了临界点。上海政府不能只发布、应急了，必须开始彻底分析、治理污染源。,1
2014-01-03,喉咙又开始发炎。几天不戴口罩还是不行，空气污染对呼吸道影响还是大！回到家空气净化器一直打开。春节回家呼吸点新鲜空气净化肺去！,1
2014-01-03,目前上海空气污染直线上升中，冷空气把污染推过来了么@脊梁in上海 @风云汇-小善aky,1
2014-01-03,2014年第一场流星雨~象限仪座流星雨观测记录第一波： 时间1/3 22：30-22:45~天气：多云~光污染等级：爆爆爆~爆表级~空气污染等级：重度污染~风向：东北风2级~月光干扰度：0~实际观测结果：发现流星数量0，肉眼目视：木星不可见，猎户座不可见;10X40单筒观测：可见视星等大于1的目标~结果：碎叫[泪][吐],0
2014-01-04,最近的监测点 (1.7 公里):  上海市浦东新区监测站  空气污染指数: 244 重度污染 建议采取防护措施  污染物浓度:  PM10: 236 μg/m? SO2: 87 μg/m? NO2: 119 μg/m? PM2.5: 194 μg/m?  昨天 20:00 发布,1
2014-01-04,眼镜片上的雾气？空气污染？看不清前方的路,1
2014-01-04,大家来看看，现在空气污染这么严重，这些开水炉子还在雪上加霜，真是造孽啊？？？,1
2014-01-04,早安！周末的早上，灰蒙蒙的天气让人讨厌。多吃新鲜蔬菜和水果，可以补充各种维生素和无机盐，还能够润肺除燥、祛痰止咳、健脾补肾。还可以多吃点豆腐、牛奶等食品。除此之外，自制润喉茶也是不错的选择，可以解决嗓子干燥、咳嗽的问题，同时减少空气污染对肺部的危害。[挤眼],0
2014-01-04,车上四个老太婆分贝60+的在讨论食品安全，空气污染，足足20分钟有余，司机忍不住了，终于也加入了探讨的行列……,1
2014-01-04,空气污染成这样，治理？在中国？[弱]猴年马月的事情[弱][弱],1
2014-01-04,隐约总觉得有一天，当环境以及空气污染引发的各种疾病成为社会普遍成本，中国老百姓对外国医疗器具、药物产生高度依赖的时候，这些进口物品马上会被冠以“奢侈品”之名，被进口机关重重征税，补贴财政亏空。,0
2014-01-04,男人，一定要有自己的事业，不是女人太现实，是社会太浮躁，人人都在跃跃欲试。好比，不是你身体不好，是空气污染太严重，社会风气，也严重污染了。,1
2014-01-04,等饭吃。还有一条这个。[嘻嘻]看来我果然是很喜欢天气热起来。快热起来吧。空气污染太厉害，最近也没出去锻炼诶。,1
2014-01-04,人口密度集中绝对是上海空气污染的主要因素之一，我绝对相信。,1
2014-01-05,现在咽口水喉咙越来越痛 而且还是在晚上明显 感觉好似扁桃体发炎[生病] 但我平时伙食都吃得好清淡而且不怎么吃零食 也许真是因为元旦那阵中度or重度空气污染出门逛街没戴口罩又搞起上呼吸道病变[蜡烛],1
2014-01-05,2014年1月4日，多云15～8度，星期六，今日重污 今天是戒烟第1226天 从早上等待至晚上空气污染始终没给我路跑的机会。遂在家原地跑，绑上沙袋，一样让心率升至最大值152。20分钟聊算2K吧。 年跑量；13公里。,1
2014-01-05,昨晚空气污染是橙色，我还是去跑步，虽然每天?做l小时瑜伽，但是跑步全身脂肪燃烧，愉悦心情是无法比较的！,1
2014-01-05,空气污染水平决定着中国房价的走势...,1
2014-01-05,因为更新了之后看不到空气污染指数了，所以我意见反馈去了！打完回来就出现了！！！怎么会这样，它是怎么冒出来的，刚才明明没有啊！！！！,1
2014-01-05,我讨厌空气污染啊！！！！！[抓狂][抓狂][抓狂]我情愿上体育课也不要嗓子疼[泪][泪][泪],1
2014-01-05,因为空气污染，已经一个月没有打篮球了。。。现在有个好天，我觉得都是老天莫大的恩惠了。即使在球场上像傻逼一样的来回奔跑上篮都觉得是一种幸福。。。可惜了 死胖子@深爱富良野的中二蓝白胖次,1
2014-01-05,河北治理雾霾，钢厂，水泥厂产能纷纷南迁，江苏，浙江的部分城市吸纳了这部分产能，导致上海今年空气污染极为严重。,1
2014-01-05,有阳光空气污染的午后 随身携带的小说,1
2014-01-05,因为生病加空气污染 活活一闷在家里没下过楼 昨晚去医院顺便在外吃了晚饭 真是心情舒畅胃口大开啊,1
2014-01-06,放鞭炮这种噪音污染空气污染兼具危险性的愚蠢行为应该全面禁止！！！,1
2014-01-06,"在我国,人工森林覆盖率不能有效减轻空气污染,风向和地理位置是王道,浙江丽水森林覆盖率很高,达到77%,AQI目前还是188,杭州森林覆盖率66%,目前重污染,上海森林覆盖率12%,目前AQI为75。除非是神龙架这种原始森林且海拔超过3000米区域可以常年优秀。",1
2014-01-06,今日空气质量分析：空气质量令人满意，基本无空气污染，对健康没有危害 温馨提示：各类人群可多参加户外活动，多呼吸一下清新的空气。,1
2014-01-06,今天难得空气污染指数低了些，却又看到有人在焚烧垃圾，一时间烟尘四处飞扬。不知道这些垃圾是烧给他爹地还是妈咪的[撇嘴]，他家二老收到这些垃圾会复生吗？,1
2014-01-06,今天上海的空气污染指数在100左右算轻度污染[杰克逊]可是日语老师说日本平均空气指数在7左右[震惊] 超过50基本上大家都不出门了[震惊] 我的肺…[悲催],1
2014-01-06,这两天由于糟糕的身体状况一度想来场说走就走的逃亡~可是立马又在想这样是不是太幼稚了'现实的状况允许的了我说走就走吗？想到这思想中的野马又迅速被现实中的小兽拽了回来~  其实真不是我矫情！我只是想到没有空气污染的小岛上躲一躲~呼吸个够~,1
2014-01-06,别再抓着什么尾气不放了，这才是空气污染的大头。一般这种渣土车至少装30吨的渣土不说超载的问题，就是这个完全合不拢的盖子在路上来一圈飞出来的灰怎么也要有30公斤吧！,1
2014-01-06,80.5kg，5公里，545配速。空气污染外加喉炎月余没能跑成，14年终于开始了。,1
2014-01-06,1岁幼童患肺癌 医生：与空气污染有关,1
2014-01-06,昨天在丹森停留一天，据LP说是玛迦人Tanahun王国古都。是个宁静的镇子，镇背后能看到喜马拉雅山，令我震惊的是，霾好像影响到这里。昨天还能隐约看到，今天完全在霾里了。而别人9、10月份的照片里是一片雪山映着蓝天，能见度很高。如果真是霾，看来空气污染不治理好，整个亚洲都将深受其害,1
2014-01-07,前卫生部长：中国每年因空气污染致数十万人早死。给力！,1
2014-01-07,《柳叶刀》 ：中科院院士陈竺称，中国每年因空气污染致早死35万-50万人,1
2014-01-07,"""陈竺：中国每年因空气污染导致早死35万-50万人""。没法认证却事实存在，没人负责却人人有责。",1
2014-01-07,让大家久等啦！日本超级畅销的负离子携带挂件。先介绍一下三种颜色基本款，黑白红三种。这个产品是针对现在中国空气污染所特制的，据有除菌、除花粉、消臭、还有美容功能。现在日本妹妹人人脖子上挂一个，为了健康也为了美丽。基本款的具体售价请私信我！[调皮],0
2014-01-07,2014年1月5日夜跑，空气质量指数AQI难得转良，下班回家晚饭后，晚九点出门，也许是近阶段空气污染的因素，本来路跑人很多的路段，一路跑下来，除我之外只见到有一人在路跑，2014年第一跑，5圈/7.4KM/44'19''/平均心率161pbm。,1
2014-01-08,最近的监测点 (1.1 公里):  上海市浦东新区监测站  空气污染指数: 52 空气质量良  污染物浓度:  SO2: 27 μg/m? NO2: 24 μg/m? PM2.5: 37 μg/m?  今天 07:00 发布,1
2014-01-08,唉！已经数不清连续第几天是雾霾天了，恐怕新人们也没预料到今天的空气污染指数严重超标吧。,1
2014-01-08,今日空气质量分析：空气质量令人满意，基本无空气污染，对健康没有危害 温馨提示：各类人群可多参加户外活动，多呼吸一下清新的空气。,1
2014-01-08,“毁灭人类的六种事”：“没有劳动的富裕；没有良知的快乐；没有是非的知识；没有道德的商业；没有人性的科学；没有原则的政治。”我觉得，这六种事很难毁灭人类，倒是空气污染有这个可能。,1
2014-01-08,四问@上海地铁shmetro 共富新村站没有无障碍电梯，老年人只能慢慢一格一格走下去；相反其他站的无障碍电梯则缺少监管，一大帮手脚健全的人把无障碍电梯当成代步工具，在指责社会造成空气污染的同时，请图中那些青壮年同胞们自己找找原因吧,1
2014-01-08,下雨天空气污染指数还那么高，真不叫人活了。,1
2014-01-08,由于空气污染，很多朋友说有钱就要移民。我曾经也那么想，直到昨天一位嫁给美国人的中国朋友（生活安逸，丈夫事业有成，儿女孝顺）含泪诉说了，一个中国人在国外生活，心底的孤独感，归属感的缺乏和看到和?有关一切的心跳。 不要因为中国的缺点而逃离，面对不足，我们一起改善它，岂不更好。,1
2014-01-08,临睡前，和囡囡一起读《汤姆叔叔的小屋》，囡很感慨：奴隶真可怜，还好我们不是生活在那个时候，不过，现在的空气污染实在是太严重了…正有感于这跳跃式的“读后感”，突然被一双小手搂住：妈妈，我好喜欢你，真是爱不释手！好吧，光冲着这有感而发的最后一句，偶还是挺美滋滋的。[亲亲][月亮],1
2014-01-08,哪怕是一支玫瑰也好，要不断的给女人惊喜。男人，一定要学会细腻。男人，一定要有自己的事业，不是女人太现实，是社会太浮躁，人人都在跃跃欲试。好比，不是你身体不好，是空气污染太严重，社会风气，也严重污染了。,1
2014-01-09,今日空气质量分析：空气质量令人满意，基本无空气污染，对健康没有危害 温馨提示：各类人群可多参加户外活动，多呼吸一下清新的空气。,1
2014-01-09,为什么那么多人想移民? 是问题吗? 福利差、税收高、食品不安全、空气污染严重、腐败严重、看病贵、房价高...... 如果我们生活的春暖花开，又怎么会羡慕别人的风和日丽？ 当无法用手投票的时候，他们只好用脚。 人的嘴最会撒谎，而脚最诚实,0
2014-01-09,上海实时空气质量状况 01月09日09 时 空气质量指数(AQI):43 一优 对健康影响:空气质量令人满意，基本无空气污染。 建 议 措 施:各类人群可正常活动。,-1
2014-01-09,前卫生部长陈竺在英国巜柳叶刀》撰文指出，因空气污染，中国每年早死35万－50万人，pm2.5成为中国人健康的第四大威胁。,1
2014-01-09,新鲜空气，真好。刚刚跑了5公里，出了一身汗，洗了一把澡，舒服极了。再晒晒太阳，写写书法，真是神仙过的日子。严寒不怕，酷暑不怕，雨雪也并不可怕，最怕的是空气污染，AQI200以上，甚至400以上，直达600，那就要了人命了。关在家里门窗都不能打开，空气净化器也不过关，让人怎么活？新鲜空气真好！,1
2014-01-09,要专注要认真，可是这绝壁是要感冒的节奏嘛还是因为空气污染呀，咳咳咳,1
2014-01-09,空气污染，连几年不打喷嚏的胖胖都阿嚏了[抓狂],1
2014-01-10,很神奇吧，连空气污染都能一并解决,1
2014-01-10,[哈哈][哈哈][哈哈]转：在山的那边海的那边有一群上海宁 他们空气吸不进 他们出门看不清 他们水体污染空气污染通通第一名 他们戴好口罩医院看毛病……哦罪过个上海宁 哦罪过个上海宁 他们超过了北京 拼过了辽宁 熏死不要紧！他们走路好像乘朵跟斗云……-_-,1
2014-01-10,天津的空气污染不会比上海还厉害吧(。,1
2014-01-10,《少放烟花爆竹 健康文明过年》腊八已过，年味渐浓。最近各地雾霾频现，为减少人为因素对空气质量造成的不良影响，并体现勤俭过节，长青坊党总支、居委倡导大家，在春节期间，少放烟花爆竹减少空气污染，健康文明过年，增添喜庆祥瑞。并预祝大家新年快乐，马到功成！,1
2014-01-10,中国社科院发布首部《全球环境竞争力报告（2013）》对2012年133个国家的环境竞争力进行了排名，中国名列第87位。中国的空气质量在133个国家中，排名全球倒数第二。从反映空气污染程度的三项关键指标来看，细颗粒物（PM2.5）、氮氧化物和二氧化硫排放量，中国的位置分别为全球第四差、第二差、第三差。,0
2014-01-10,治理华北的雾霾据说需要30年，但是把上海搞成空气污染“灾区”，只花了一年时间：上海2012年环境空气质量优良率达94％，空气质量实现了12年的持续改善.......但2013年上海空气优良率暴跌至66%,1
2014-01-10,张艺谋超生被罚，你说有钱了就去移民。可是在你抱怨道路拥堵，空气污染，车牌摇号，回家买票不易，中国人太多的时候，难道你就没有考虑如果不计划生育你会不会活的更难。你说你追求公平正义，张艺谋被罚你却认为不公平，你有考虑其他遵守计划生育人的感受么。,1
2014-01-11,归来了，有水的地方果然养人，一回来就被空气污染击倒了。。。,1
2014-01-11,次奥！在图书馆一堆本科小弟弟小妹妹中泪奔成傻逼一定是最近空气污染太严重脑子不好用了的关系.......牵牛真是个好男人....ufo的梗太出戏了好么！,1
2014-01-11,@Niko囡 这下你宝宝不怕空气污染了[偷笑][偷笑],1
2014-01-11,今天大金空气清洁器终于到我家。我不知道家里到底有没有空气污染。但起床时经常鼻子杜塞，对睡觉有一定的影响。我想试试看空气清洁器有效没有。,1
2014-01-11,无锡相关部门（可能是什么环境部门）不配合做相关雾霾情况的报道，为广大民众提供当地空气污染信息，不代表无锡空气没问题哦！[哼],1
2014-01-11,可怕！空气污染了，不去抓那些天天排放毒气的企业，却来抓春节这几天放炮仗！饿死人了，不去搞经济发展，不去追求饿死人的政策者的责任，却是来抓计划生育，不让家庭生孩子，断绝人伦。贪腐腐败都到根子了，不是去搞制度流程重建，却是抓几个老虎来吓阻，而实际上那些老鼠才危害百姓深重。,1
2014-01-11,"减少宝宝霾危害有哪些方法？（1）减少出门：当空气污染指数高时，尽量避免带宝宝出门。（2）减少运动：户外宝宝避免剧烈运动，因活动后呼吸加快，会吸入更多的污染空气。长期监测的指标显示一般早晨到上午污染较为严重,晚间的空气相对清洁一些,家长就带宝宝晚间出去运动。",1
2014-01-12,事实证明中国最佳雇主给污染重灾区员工配发的专业防尘口罩是多么令人感动的贴心做法。石家庄空气污染指数: 500; 空气质量: 严重污染; PM2.5[入肺颗粒物]: 568?g/m? 。,1
2014-01-12,春节将臨倡议少放烟火爆竹是亇好主义！之前是否来一亇广场簽名亮相，在社区居委全民表态！挽救大自然空气污染求得全民健康！有些人在春节必须要点放的也不要強制阻止可以教育或实名登记在册发生以患可以追逐责任叫他担当！有些人提倡积极可以适當奨励和表掦！看来今年可以过一亇健康无烟之年！,1
2014-01-12,烟，酒，爆，来亇傾家蕩产，香煙害人肺癌，空气污染，而酒同样使人死地，酒后暴力造成刑事犯罪，妻离子散，一瓶矛苔酒要上仟元广告到处做，用优惠来推销生意还是糟糕，政府禁止公款吃喝大快百姓拍手，而爆竹烟火，造成的祸害更深：空气污染，民房火災，吵声闹年，路伤百姓，三大祸害早日收场！,0
2014-01-12,如何上妆不浮粉： 时冷时热的天气加上城市的空气污染，向来都是底妆的大敌，除了做好皮肤护理，选择粉底尤其重要。今天就为大家带来了底妆上妆秘技，快点一起来学习吧，让你这个春天告别恼人浮粉问题！,0
2014-01-12,2013中国城市空气污染排名[发呆],1
2014-01-12,最近的监测点 (1.7 公里):  上海市浦东新区监测站  空气污染指数: 142 轻度污染  污染物浓度:  PM10: 150 μg/m? SO2: 45 μg/m? NO2: 71 μg/m? PM2.5: 125 μg/m?  今天 19:00 发布,1
2014-01-13,即便空气污染，还是上海最好[爱你],1
2014-01-13,很多女性喜欢用香水，身边是不是有写办公室女性在午饭外出或下班离开公司前喷上她们“心爱的香水”？这有时是能增加品味，但是，对于部分同事来说，有些劣质香水所散发出来的刺鼻气味，无疑是另类的“空气污染”。,0
2014-01-13,世界卫生组织空气质量准则对PM2.5安全上限的规定是，24小时平均值为每立方米25微克。 大多数中国城市PM2.5经常超过200，空气污染可能给呼吸系统、心血管系统造成危害。,1
2014-01-13,今日空气质量分析：空气质量令人满意，基本无空气污染，对健康没有危害 温馨提示：各类人群可多参加户外活动，多呼吸一下清新的空气。,1
2014-01-13,昨个刚下完雨居然空气污染 今儿上班了PM及臭氧乃至整个AQI却都是十分优良[熊猫],1
2014-01-13,和老莲逛街逛到@Guerlain法国娇兰 门店，进店体验一把全新金兰第三代丰润乳霜和明星眼唇霜终于找到真爱，这款质地温和的眼唇霜甚至可以做眼唇膜，在这种空气污染、压力增大，年龄又加一岁的时期它的加倍呵护更让我感动～[bm缤纷]ps：我的眉毛脱痂脱到一半进入尴尬期～[偷笑]@上海市潮手潮脚美甲店,0
2014-01-13,我的天，刚才把头伸出窗外，呼吸到的空气感觉是冬日里神农架的空气，感觉很纯净，比去年12月下雨那天还要纯净，这东海吹过来的东北风就是给力啊。 弱弱的说下，我国环保部门回应日韩空气污染是否和我国西北风有关的时候，是撒了一小谎言，日本南部和韩国出现污染实际上责任都在西北风，污染源河北山东,1
2014-01-14,蓝天白云，今儿没那么空气污染，珍惜[浮云],1
2014-01-14,警惕伪养生抢占新媒体:不健康的生活方式蔓延，空气污染、食品污染等环境问题丛生，再加上就医难、就医贵问题一时得不到解决，人人都渴望获取简便、廉价又有效的养生手段，在养生需求剧增，养生热潮席卷全国的同时，国人的健康素养却还没有普遍提高，这种矛盾反映在各类媒体上，就是鱼龙混杂的局面。,1
2014-01-14,实时空气质量状况 01月14日08 时 空气质量指数(AQI):37。一级优 对健康影响:空气质量令人满意，基本无空气污染。 建 议 措 施:各类人群可正常活动。,-1
2014-01-14,今天难得好天气，空气污染也不见了踪影。上海市已经有多少天没看到过这样的蓝天白云了？赶紧出去晒晒久违的阳光。,1
2014-01-14,上个月雾霾严重时，正巧抽得某影基地门票，想离开大城市换个环境是不是空气污染会好点，就自驾上路，没想到一路上雾霾越来越严重，沿途到处可见浓烟滚滚，焚烧垃圾 秸杆见多不怪，还有小的窑厂根本就没人管，比城市污染大的多，大气治理光靠城市是不行的，一定要联动。,1
2014-01-14,今日空气质量分析：空气质量令人满意，基本无空气污染，对健康没有危害 温馨提示：各类人群可多参加户外活动，多呼吸一下清新的空气。,1
2014-01-14,路过南昌，空气污染也厉害。蒙蒙的天空。,1
2014-01-14,研究显示中国空气污染造成了120万人过早死亡。恶化的环境对绿色环保行业来说却是一个难得的机会。瑞信指出，废物能源化、危险废物处理、水泥处理和污水处理等4个领域将在未来5年强劲增长。,1
2014-01-15,上海當地媒體今日刊登專家言論指，上海可承載的人口正在接近極限，如不加控制，資源供應會跟不上人口增長步伐，令「城市病」可能在不遠將來大規模爆發。最新統計，上海常住人口去年已達2380萬，「城市病」的許多症狀已顯露，如看病難、上學難、養老難。而交通擠塞，空氣污染等問題均令人關注。,0
2014-01-15,入冬以来，中国多数城市空气质量堪忧，空气中细微颗粒物含量远超世界卫生组织所建议接触限度的40倍以上。2013年12月，有新闻报道，中国南方一名8岁女孩因患肺癌住院。这是国内年龄最小的此类病症患者，医生认为病因源于空气污染。而地球的另一端，南太平洋上的澳大利亚正沐浴着洁净温暖的气息......,0
2014-01-15,极度厌恶一路抽烟一路走路的人[抓狂][抓狂][抓狂]一路走来，一个接一个，空气污染还不够么；[哼][哼][哼]污染别人的肺很得意吧；这人行道是你家的呐[鄙视][鄙视][鄙视]！有同感的小伙伴么[挖鼻屎][挖鼻屎][挖鼻屎][疑问],1
2014-01-15,上海居然沦落到需要出台”根据空气污染指标停课”这种政策的地步了,1
2014-01-15,一见空气污染指数下了三位数立马抄家伙事奔公园去，该喜还是该悲呐？,1
2014-01-16,上海宣布新的防治空气污染紧急措施，在出现最严重时学校将停课，汽车停驶。 上海上个月遭遇严重霾害，而经常处于空气污染更差情况的北京，空气质量却相对较好。 12月上海PM2.5（细颗粒物）指数更达到历史性高点，上海市政府首次拉响了最高级别的严重污染警报。,1
2014-01-16,今天上海空气污染，4到10度。,1
2014-01-16,<今日天气> 今天是2014年1月16日星期四 白天：多云，高温 10℃，西北风3-4级；晚上：多云，低温2℃，东南风3-4级；空气污染指数：轻度,1
2014-01-16,今天空气污染太严重了吧,1
2014-01-16,阳台菜园是是主妇的菜篮子，是老人的休闲怡情场所，更是城市空气污染及环境恶化的生态清除及优化系统，也是未来实现可持续经济可循环发展的一项重要工程。阳台及楼顶农业，用现代的理念去设计，把它建成一个楼顶花园或阳台氧吧，成为你真正的家庭休闲地。,0
2014-01-16,北京空气污染指数：438；空气质量: 重污染；PM2.5[入肺颗粒物]: 408 μ g /m3。今天空气太糟糕了，呼吸的都是一股呛呛的烟味！,1
2014-01-16,2013人民网民意调查结果，没人关注嫦娥奔月和航空母舰，而是食品安全，空气污染，看病，物价上涨，就业，户籍，房产税。。和往年一样，依然都是民生问题。,1
2014-01-16,空气污染指数605。。。,1
2014-01-16,2013年3月26日，居住在北京的艺术家Matt Hope用家庭空气过滤系统自制了一辆“空气过滤自行车”，这辆自行车可以通过蹬车发电，激活设备来过滤掉雾霾提供清洁空气。当日北京空气质量差，局部重度污染。2013年以来，北京空气污染严重，引起公共和媒体持续广泛关注。,1
2014-01-16,之前对空气污染只是觉得在严重时会味道难闻，有雾霾而已。现在病了，才知道现在的空气多脏。早上一出家门就开始咳嗽，晚上下班一出办公楼就开始咳嗽。什么时候能像小时候一样，蓝天白云和新鲜空气。,1
2014-01-16,@快乐是一棵树 谈空气污染。,1
